Alpenglow LLM — 16-hop structural transitive reasoning training run
────────────────────────────────────────────────────────────────────
Date: 2026-04-09
Hardware: Apple M4 Mac mini, 16 GB unified memory
Model: 99,844 trainable parameters
Training set: 4,000 samples
Test set: 1,000 samples
Task: 16-hop structural transitive reasoning, binary classification
Chain length: 17 items per chain / 16 transitive edges
Vocabulary: 60 items
Inference mode (at test time): single forward pass, no chain-of-thought
Training schedule: cosine-annealed learning rate, 1000 epochs

Columns: epoch / train-loss / train-accuracy / test-accuracy / confusion-matrix / learning-rate / epoch-time / ETA-to-end

────────────────────────────────────────────────────────────────────

  epoch    1/1000 | trL=0.693 trA= 50.0% | teA= 46.8% | [TN=440 FN=505 FP= 27 TP= 28] | lr=1.00e-5 | ep=7.99s | eta=133.1m  ★ new best
  epoch  775/1000 | trL=0.145 trA= 99.9% | teA= 93.6% | [TN=443 FN= 40 FP= 24 TP=493] | lr=1.34e-3 | ep=7.87s | eta=30.1m
  epoch  776/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=422 FN= 22 FP= 45 TP=511] | lr=1.33e-3 | ep=7.90s | eta=29.9m
  epoch  777/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.32e-3 | ep=8.03s | eta=29.8m
  epoch  778/1000 | trL=0.145 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=1.31e-3 | ep=7.84s | eta=29.7m
  epoch  779/1000 | trL=0.145 trA= 99.9% | teA= 93.4% | [TN=439 FN= 38 FP= 28 TP=495] | lr=1.30e-3 | ep=7.99s | eta=29.5m
  epoch  780/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.29e-3 | ep=8.03s | eta=29.4m
  epoch  781/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.27e-3 | ep=8.16s | eta=29.3m
  epoch  782/1000 | trL=0.145 trA= 99.9% | teA= 93.2% | [TN=433 FN= 34 FP= 34 TP=499] | lr=1.26e-3 | ep=8.04s | eta=29.1m
  epoch  783/1000 | trL=0.145 trA= 99.9% | teA= 93.2% | [TN=434 FN= 35 FP= 33 TP=498] | lr=1.25e-3 | ep=7.95s | eta=29.0m
  epoch  784/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=433 FN= 33 FP= 34 TP=500] | lr=1.24e-3 | ep=7.88s | eta=28.9m
  epoch  785/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.23e-3 | ep=7.86s | eta=28.7m
  epoch  786/1000 | trL=0.145 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=1.22e-3 | ep=7.86s | eta=28.6m
  epoch  787/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.21e-3 | ep=8.05s | eta=28.5m
  epoch  788/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.20e-3 | ep=7.92s | eta=28.3m
  epoch  789/1000 | trL=0.145 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=1.19e-3 | ep=7.87s | eta=28.2m
  epoch  790/1000 | trL=0.145 trA= 99.9% | teA= 93.2% | [TN=428 FN= 29 FP= 39 TP=504] | lr=1.18e-3 | ep=7.84s | eta=28.1m
  epoch  791/1000 | trL=0.145 trA= 99.9% | teA= 93.2% | [TN=434 FN= 35 FP= 33 TP=498] | lr=1.17e-3 | ep=7.86s | eta=27.9m
  epoch  792/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.16e-3 | ep=8.04s | eta=27.8m
  epoch  793/1000 | trL=0.145 trA= 99.9% | teA= 93.5% | [TN=439 FN= 37 FP= 28 TP=496] | lr=1.15e-3 | ep=7.95s | eta=27.7m
  epoch  794/1000 | trL=0.145 trA= 99.9% | teA= 93.4% | [TN=433 FN= 32 FP= 34 TP=501] | lr=1.14e-3 | ep=7.95s | eta=27.5m
  epoch  795/1000 | trL=0.145 trA= 99.9% | teA= 93.5% | [TN=438 FN= 36 FP= 29 TP=497] | lr=1.12e-3 | ep=7.93s | eta=27.4m
  epoch  796/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.11e-3 | ep=7.97s | eta=27.3m
  epoch  797/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.10e-3 | ep=8.09s | eta=27.1m
  epoch  798/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.09e-3 | ep=7.93s | eta=27.0m
  epoch  799/1000 | trL=0.145 trA= 99.9% | teA= 93.2% | [TN=428 FN= 29 FP= 39 TP=504] | lr=1.08e-3 | ep=7.96s | eta=26.9m
  epoch  800/1000 | trL=0.145 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=1.07e-3 | ep=7.95s | eta=26.7m
  epoch  801/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.06e-3 | ep=8.15s | eta=26.6m
  epoch  802/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.05e-3 | ep=8.04s | eta=26.5m
  epoch  803/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.04e-3 | ep=8.00s | eta=26.3m
  epoch  804/1000 | trL=0.145 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.03e-3 | ep=7.94s | eta=26.2m
  epoch  805/1000 | trL=0.145 trA= 99.9% | teA= 93.6% | [TN=439 FN= 36 FP= 28 TP=497] | lr=1.02e-3 | ep=7.97s | eta=26.0m
  epoch  806/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.01e-3 | ep=8.14s | eta=25.9m
  epoch  807/1000 | trL=0.144 trA= 99.9% | teA= 93.6% | [TN=439 FN= 36 FP= 28 TP=497] | lr=1.00e-3 | ep=7.98s | eta=25.8m
  epoch  808/1000 | trL=0.144 trA= 99.9% | teA= 93.2% | [TN=428 FN= 29 FP= 39 TP=504] | lr=9.93e-4 | ep=7.92s | eta=25.6m
  epoch  809/1000 | trL=0.144 trA= 99.9% | teA= 93.2% | [TN=434 FN= 35 FP= 33 TP=498] | lr=9.83e-4 | ep=8.16s | eta=25.5m
  epoch  810/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=9.74e-4 | ep=7.93s | eta=25.4m
  epoch  811/1000 | trL=0.144 trA= 99.9% | teA= 93.6% | [TN=443 FN= 40 FP= 24 TP=493] | lr=9.64e-4 | ep=7.89s | eta=25.2m
  epoch  812/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=9.54e-4 | ep=7.87s | eta=25.1m
  epoch  813/1000 | trL=0.144 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=9.45e-4 | ep=7.91s | eta=25.0m
  epoch  814/1000 | trL=0.144 trA= 99.9% | teA= 93.2% | [TN=434 FN= 35 FP= 33 TP=498] | lr=9.35e-4 | ep=7.93s | eta=24.8m
  epoch  815/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=9.25e-4 | ep=8.10s | eta=24.7m
  epoch  816/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=9.16e-4 | ep=8.01s | eta=24.6m
  epoch  817/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=429 FN= 29 FP= 38 TP=504] | lr=9.07e-4 | ep=7.94s | eta=24.4m
  epoch  818/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=8.97e-4 | ep=8.09s | eta=24.3m
  epoch  819/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=436 FN= 36 FP= 31 TP=497] | lr=8.88e-4 | ep=7.95s | eta=24.2m
  epoch  820/1000 | trL=0.144 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=8.78e-4 | ep=7.89s | eta=24.0m
  epoch  821/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=430 FN= 30 FP= 37 TP=503] | lr=8.69e-4 | ep=7.93s | eta=23.9m
  epoch  822/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=8.60e-4 | ep=7.95s | eta=23.8m
  epoch  823/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=433 FN= 33 FP= 34 TP=500] | lr=8.51e-4 | ep=8.17s | eta=23.6m
  epoch  824/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=8.42e-4 | ep=7.98s | eta=23.5m
  epoch  825/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=8.32e-4 | ep=7.92s | eta=23.4m
  epoch  826/1000 | trL=0.144 trA= 99.9% | teA= 93.5% | [TN=438 FN= 36 FP= 29 TP=497] | lr=8.23e-4 | ep=7.93s | eta=23.2m
  epoch  827/1000 | trL=0.144 trA=100.0% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=8.14e-4 | ep=8.07s | eta=23.1m
  epoch  828/1000 | trL=0.144 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=8.05e-4 | ep=7.95s | eta=23.0m
  epoch  829/1000 | trL=0.144 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=7.96e-4 | ep=7.93s | eta=22.8m
  epoch  830/1000 | trL=0.144 trA= 99.9% | teA= 93.6% | [TN=439 FN= 36 FP= 28 TP=497] | lr=7.88e-4 | ep=7.86s | eta=22.7m
  epoch  831/1000 | trL=0.144 trA= 99.9% | teA= 93.2% | [TN=428 FN= 29 FP= 39 TP=504] | lr=7.79e-4 | ep=7.87s | eta=22.6m
  epoch  832/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=7.70e-4 | ep=8.08s | eta=22.4m
  epoch  833/1000 | trL=0.144 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=7.61e-4 | ep=7.86s | eta=22.3m
  epoch  834/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=7.53e-4 | ep=7.88s | eta=22.2m
  epoch  835/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=7.44e-4 | ep=7.87s | eta=22.0m
  epoch  836/1000 | trL=0.144 trA= 99.9% | teA= 93.4% | [TN=433 FN= 32 FP= 34 TP=501] | lr=7.35e-4 | ep=7.86s | eta=21.9m
  epoch  837/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=433 FN= 33 FP= 34 TP=500] | lr=7.27e-4 | ep=7.92s | eta=21.8m
  epoch  838/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=7.18e-4 | ep=8.02s | eta=21.6m
  epoch  839/1000 | trL=0.144 trA= 99.9% | teA= 93.2% | [TN=434 FN= 35 FP= 33 TP=498] | lr=7.10e-4 | ep=7.95s | eta=21.5m
  epoch  840/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=433 FN= 33 FP= 34 TP=500] | lr=7.01e-4 | ep=7.87s | eta=21.4m
  epoch  841/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=6.93e-4 | ep=7.89s | eta=21.2m
  epoch  842/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=428 FN= 28 FP= 39 TP=505] | lr=6.85e-4 | ep=7.84s | eta=21.1m
  epoch  843/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=6.76e-4 | ep=8.03s | eta=21.0m
  epoch  844/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=6.68e-4 | ep=7.88s | eta=20.8m
  epoch  845/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=6.60e-4 | ep=7.87s | eta=20.7m
  epoch  846/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=6.52e-4 | ep=7.86s | eta=20.6m
  epoch  847/1000 | trL=0.143 trA= 99.9% | teA= 93.5% | [TN=440 FN= 38 FP= 27 TP=495] | lr=6.44e-4 | ep=7.92s | eta=20.4m
  epoch  848/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=6.36e-4 | ep=8.07s | eta=20.3m
  epoch  849/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=6.28e-4 | ep=7.85s | eta=20.2m
  epoch  850/1000 | trL=0.144 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=6.20e-4 | ep=7.85s | eta=20.0m
  epoch  851/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=433 FN= 32 FP= 34 TP=501] | lr=6.12e-4 | ep=7.85s | eta=19.9m
  epoch  852/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=6.04e-4 | ep=7.84s | eta=19.8m
  epoch  853/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=5.96e-4 | ep=7.87s | eta=19.6m
  epoch  854/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=433 FN= 32 FP= 34 TP=501] | lr=5.89e-4 | ep=8.07s | eta=19.5m
  epoch  855/1000 | trL=0.143 trA= 99.9% | teA= 93.2% | [TN=430 FN= 31 FP= 37 TP=502] | lr=5.81e-4 | ep=7.90s | eta=19.4m
  epoch  856/1000 | trL=0.143 trA= 99.9% | teA= 93.5% | [TN=440 FN= 38 FP= 27 TP=495] | lr=5.73e-4 | ep=7.92s | eta=19.2m
  epoch  857/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=433 FN= 32 FP= 34 TP=501] | lr=5.66e-4 | ep=7.94s | eta=19.1m
  epoch  858/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=5.58e-4 | ep=8.26s | eta=19.0m
  epoch  859/1000 | trL=0.143 trA= 99.9% | teA= 93.2% | [TN=428 FN= 29 FP= 39 TP=504] | lr=5.51e-4 | ep=8.16s | eta=18.8m
  epoch  860/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=5.43e-4 | ep=8.19s | eta=18.7m
  epoch  861/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=5.36e-4 | ep=8.19s | eta=18.6m
  epoch  862/1000 | trL=0.143 trA= 99.9% | teA= 93.5% | [TN=433 FN= 31 FP= 34 TP=502] | lr=5.28e-4 | ep=8.21s | eta=18.4m
  epoch  863/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=5.21e-4 | ep=8.35s | eta=18.3m
  epoch  864/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=433 FN= 32 FP= 34 TP=501] | lr=5.14e-4 | ep=8.22s | eta=18.2m
  epoch  865/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=5.07e-4 | ep=8.20s | eta=18.0m
  epoch  866/1000 | trL=0.143 trA= 99.9% | teA= 93.2% | [TN=428 FN= 29 FP= 39 TP=504] | lr=5.00e-4 | ep=8.21s | eta=17.9m
  epoch  867/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=4.92e-4 | ep=8.37s | eta=17.8m
  epoch  868/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=4.85e-4 | ep=8.16s | eta=17.6m
  epoch  869/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=4.78e-4 | ep=8.20s | eta=17.5m
  epoch  870/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=4.71e-4 | ep=8.19s | eta=17.4m
  epoch  871/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=4.65e-4 | ep=8.18s | eta=17.2m
  epoch  872/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=4.58e-4 | ep=8.32s | eta=17.1m
  epoch  873/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=433 FN= 33 FP= 34 TP=500] | lr=4.51e-4 | ep=8.19s | eta=17.0m
  epoch  874/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=4.44e-4 | ep=8.20s | eta=16.8m
  epoch  875/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=4.37e-4 | ep=8.16s | eta=16.7m
  epoch  876/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=4.31e-4 | ep=8.26s | eta=16.6m
  epoch  877/1000 | trL=0.143 trA= 99.9% | teA= 93.2% | [TN=434 FN= 35 FP= 33 TP=498] | lr=4.24e-4 | ep=8.32s | eta=16.4m
  epoch  878/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=4.18e-4 | ep=8.21s | eta=16.3m
  epoch  879/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=4.11e-4 | ep=8.20s | eta=16.2m
  epoch  880/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=4.05e-4 | ep=8.18s | eta=16.0m
  epoch  881/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=3.98e-4 | ep=8.18s | eta=15.9m
  epoch  882/1000 | trL=0.143 trA= 99.9% | teA= 93.5% | [TN=433 FN= 31 FP= 34 TP=502] | lr=3.92e-4 | ep=8.37s | eta=15.8m
  epoch  883/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=3.85e-4 | ep=8.18s | eta=15.6m
  epoch  884/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=3.79e-4 | ep=8.31s | eta=15.5m
  epoch  885/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=3.73e-4 | ep=8.21s | eta=15.4m
  epoch  886/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=3.67e-4 | ep=8.16s | eta=15.2m
  epoch  887/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=3.61e-4 | ep=8.40s | eta=15.1m
  epoch  888/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=3.55e-4 | ep=8.21s | eta=15.0m
  epoch  889/1000 | trL=0.143 trA= 99.9% | teA= 93.2% | [TN=433 FN= 34 FP= 34 TP=499] | lr=3.49e-4 | ep=8.17s | eta=14.8m
  epoch  890/1000 | trL=0.143 trA= 99.9% | teA= 93.5% | [TN=433 FN= 31 FP= 34 TP=502] | lr=3.43e-4 | ep=8.12s | eta=14.7m
  epoch  891/1000 | trL=0.143 trA= 99.9% | teA= 93.5% | [TN=433 FN= 31 FP= 34 TP=502] | lr=3.37e-4 | ep=7.94s | eta=14.6m
  epoch  892/1000 | trL=0.143 trA= 99.9% | teA= 93.5% | [TN=433 FN= 31 FP= 34 TP=502] | lr=3.31e-4 | ep=7.91s | eta=14.4m
  epoch  893/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=3.25e-4 | ep=7.85s | eta=14.3m
  epoch  894/1000 | trL=0.143 trA= 99.9% | teA= 93.1% | [TN=433 FN= 35 FP= 34 TP=498] | lr=3.19e-4 | ep=7.89s | eta=14.2m
  epoch  895/1000 | trL=0.143 trA= 99.9% | teA= 93.2% | [TN=434 FN= 35 FP= 33 TP=498] | lr=3.14e-4 | ep=8.05s | eta=14.0m
  epoch  896/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=3.08e-4 | ep=8.03s | eta=13.9m
  epoch  897/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=3.03e-4 | ep=7.95s | eta=13.8m
  epoch  898/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=2.97e-4 | ep=7.92s | eta=13.6m
  epoch  899/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=2.91e-4 | ep=7.96s | eta=13.5m
  epoch  900/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.86e-4 | ep=8.12s | eta=13.4m
  epoch  901/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.81e-4 | ep=7.98s | eta=13.2m
  epoch  902/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=2.75e-4 | ep=8.01s | eta=13.1m
  epoch  903/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=2.70e-4 | ep=7.89s | eta=13.0m
  epoch  904/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.65e-4 | ep=7.87s | eta=12.8m
  epoch  905/1000 | trL=0.143 trA= 99.9% | teA= 93.5% | [TN=433 FN= 31 FP= 34 TP=502] | lr=2.60e-4 | ep=8.03s | eta=12.7m
  epoch  906/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=2.54e-4 | ep=7.91s | eta=12.6m
  epoch  907/1000 | trL=0.143 trA= 99.9% | teA= 93.5% | [TN=433 FN= 31 FP= 34 TP=502] | lr=2.49e-4 | ep=7.86s | eta=12.4m
  epoch  908/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.44e-4 | ep=7.84s | eta=12.3m
  epoch  909/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=2.39e-4 | ep=7.84s | eta=12.2m
  epoch  910/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.34e-4 | ep=7.84s | eta=12.0m
  epoch  911/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.30e-4 | ep=8.02s | eta=11.9m
  epoch  912/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=435 FN= 35 FP= 32 TP=498] | lr=2.25e-4 | ep=7.85s | eta=11.8m
  epoch  913/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=433 FN= 32 FP= 34 TP=501] | lr=2.20e-4 | ep=7.86s | eta=11.6m
  epoch  914/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.15e-4 | ep=7.88s | eta=11.5m
  epoch  915/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=2.11e-4 | ep=7.85s | eta=11.4m
  epoch  916/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.06e-4 | ep=8.02s | eta=11.2m
  epoch  917/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=2.01e-4 | ep=7.85s | eta=11.1m
  epoch  918/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.97e-4 | ep=7.83s | eta=11.0m
  epoch  919/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.93e-4 | ep=7.85s | eta=10.8m
  epoch  920/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.88e-4 | ep=7.87s | eta=10.7m
  epoch  921/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=1.84e-4 | ep=7.88s | eta=10.6m
  epoch  922/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.79e-4 | ep=8.07s | eta=10.4m
  epoch  923/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=1.75e-4 | ep=7.86s | eta=10.3m
  epoch  924/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.71e-4 | ep=7.85s | eta=10.2m
  epoch  925/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.67e-4 | ep=7.84s | eta=10.0m
  epoch  926/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.63e-4 | ep=7.84s | eta=9.9m
  epoch  927/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=433 FN= 32 FP= 34 TP=501] | lr=1.59e-4 | ep=8.05s | eta=9.8m
  epoch  928/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=1.55e-4 | ep=7.87s | eta=9.6m
  epoch  929/1000 | trL=0.143 trA= 99.9% | teA= 93.3% | [TN=431 FN= 31 FP= 36 TP=502] | lr=1.51e-4 | ep=7.88s | eta=9.5m
  epoch  930/1000 | trL=0.143 trA= 99.9% | teA= 93.4% | [TN=432 FN= 31 FP= 35 TP=502] | lr=1.47e-4 | ep=7.93s | eta=9.3m
